Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT43,OUT013,898.2026310477868
FDU20,OUT046,1995.2586750112127
FDD53,OUT013,757.0806759632897
FDW15,OUT045,2355.095798477845
NCT53,OUT045,2505.9210516916614
NCG55,OUT027,3271.948585011906
FDD48,OUT035,1995.6643392777255
FDG47,OUT049,4257.336626906629
FDI21,OUT017,1198.0854710303804
FDT27,OUT017,3852.3796028337147
DRO35,OUT013,1898.9343026528563
FDD33,OUT017,3793.786902177604
FDC04,OUT035,3989.1149783866313
FDY34,OUT013,2699.5110285976984
DRJ49,OUT049,2148.5947943156316
FDE05,OUT049,2445.015504993375
FDU31,OUT017,3620.667722245831
NCN19,OUT027,4423.797661777144
FDK56,OUT027,4379.385840481608
FDK58,OUT017,1814.7993370758973
NCJ42,OUT035,1779.5991511582229
FDZ34,OUT027,4499.337501572935
FDA52,OUT018,2555.243861567736
NCR29,OUT013,935.2837088030458
FDT48,OUT035,3324.999646067879
DRJ51,OUT019,1699.6231948836366
NCS54,OUT046,2808.1023077881337
FDV01,OUT035,2647.824573826793
DRG51,OUT027,4049.384922772405
NCG42,OUT013,2114.4591919717077
FDA51,OUT049,1975.7834532340212
FDV19,OUT010,678.58335873426
NCT18,OUT045,2798.761192762106
NCS41,OUT045,2839.522396353174
FDO03,OUT046,3658.6793431129463
FDL12,OUT010,-882.8095172676308
FDY37,OUT010,430.13343382688765
FDI58,OUT049,1638.3148966402673
FDT28,OUT018,2105.681369085364
NCC42,OUT010,275.79938010610783
FDO01,OUT017,2230.141788954122
FDJ02,OUT013,2420.8762537342795
FDQ04,OUT018,437.2311090334789
DRL47,OUT013,2032.7517551075798
FDZ32,OUT035,1916.8210122330088
FDC35,OUT035,3422.9385835424655
FDX14,OUT045,1128.802425819767
FDZ35,OUT013,1762.6768150162561
FDL14,OUT013,2562.331580066701
FDO04,OUT049,1020.8486295358944
DRK11,OUT017,2499.8315595181434
FDB44,OUT018,3081.8426023829093
FDZ50,OUT049,3068.330355485554
FDI12,OUT027,2923.621453386545
FDU43,OUT017,3892.359832010563
FDD58,OUT010,-326.46405559472146
FDB27,OUT017,3208.379361443172
FDB04,OUT018,1164.0524647804093
NCO17,OUT013,1911.9955641356364
FDL12,OUT017,1092.6553342424897
DRJ13,OUT049,2640.6226794391455
FDD57,OUT045,1508.1388121018267
FDW19,OUT035,1978.768175096679
DRD27,OUT018,1335.1085028674922
FDH27,OUT027,3769.691191953113
NCW30,OUT027,5540.103140735677
FDR40,OUT018,1084.7747297090186
FDG05,OUT013,2565.6101867088055
NCY41,OUT019,-1324.6638095667668
FDI38,OUT018,3047.036498770119
FDR20,OUT046,779.3679151752897
FDE09,OUT017,1875.4813027085324
FDN50,OUT019,-308.29145820010206
DRF27,OUT045,2356.1349271140616
DRF51,OUT013,636.3296938503927
NCO02,OUT019,-818.7149544270751
FDB51,OUT027,2482.781352604975
FDJ50,OUT013,926.8536401703495
FDN52,OUT013,1444.843009741505
FDX14,OUT013,1280.883415323225
FDT27,OUT019,1866.5129629857333
FDV10,OUT013,775.0384804312471
FDU33,OUT046,785.8079870680644
FDU58,OUT046,3007.149283403408
NCP42,OUT027,4525.443546466362
FDL51,OUT027,4879.067850691997
DRH15,OUT027,2190.4560671761897
FDU16,OUT017,1534.5841382066224
FDW15,OUT017,2529.8458019946074
FDQ44,OUT045,1898.0701475629453
NCI06,OUT027,4288.057636900776
DRK23,OUT019,2077.070105608772
FDC28,OUT035,1916.7128256528617
NCY17,OUT019,-1191.3701637196302
NCV05,OUT018,2157.535596825382
FDM34,OUT019,220.40130269922292
DRD60,OUT027,4345.296545966676
FDT38,OUT046,1401.755292194337
FDQ57,OUT018,2052.4321237383433
FDE59,OUT027,2065.9922148856294
NCM43,OUT046,2587.2947551989237
DRI51,OUT049,2806.432554725989
NCG30,OUT017,2063.2547444560955
NCK54,OUT035,1971.5346180387887
FDQ16,OUT019,-126.30142826878989
FDI36,OUT013,3200.4597379769107
FDX16,OUT027,3823.8158214435507
FDA34,OUT046,2779.607550248235
FDJ48,OUT018,3644.583903753626
FDU47,OUT035,2388.899241019608
FDS39,OUT046,2297.864833777296
FDD11,OUT046,3983.738365513601
FDM16,OUT027,2703.672139296964
FDU56,OUT018,2634.804025492516
FDQ32,OUT017,2109.8410879224452
DRK35,OUT013,687.776870441071
FDA58,OUT049,3794.965111112211
DRG48,OUT019,399.0958852052372
FDT59,OUT010,1768.6253991210765
FDQ31,OUT019,-399.3527190169947
FDS51,OUT018,776.0296374844397
FDW32,OUT027,2897.0967567213956
FDI15,OUT027,5607.18475257496
NCV30,OUT017,1101.1921281610075
DRG25,OUT049,3070.2070638687314
FDT02,OUT013,618.838847780366
FDO33,OUT027,3280.767570608742
FDP38,OUT035,1008.8564299683908
FDZ45,OUT035,3282.0422982617265
NCA54,OUT027,4291.687671395356
FDU33,OUT017,895.5515466164427
FDN58,OUT017,3842.1141586354624
FDI05,OUT045,1195.1361529616506
FDM57,OUT019,-521.9411201482634
NCS42,OUT027,2875.87454803959
FDB57,OUT045,3488.6938077305126
FDC03,OUT045,3084.799120973344
FDZ58,OUT013,1967.4963738348138
NCK29,OUT045,1891.911140451191
NCR53,OUT045,3444.827331810134
FDE26,OUT027,3768.16696643222
FDU52,OUT049,2565.2185245173155
FDE41,OUT027,2853.951603990324
FDU38,OUT018,2735.465203506735
FDA52,OUT017,2931.3622626647725
FDW46,OUT046,1120.0154500839892
DRI59,OUT035,3689.9274418974983
FDT38,OUT035,1529.1106263362071
FDL33,OUT018,2842.2430643796324
FDQ01,OUT027,5465.554660038969
FDJ08,OUT046,3024.388989266779
FDQ47,OUT049,736.2075494445603
NCZ18,OUT013,3965.170762093915
FDE29,OUT017,1086.8201286842989
FDF10,OUT027,3813.4507120308344
FDC48,OUT049,1469.5001038216187
FDY58,OUT013,3659.744846018888
NCX30,OUT010,1972.5025445524952
FDV11,OUT013,2881.5278211888763
FDT46,OUT046,837.5149059973016
DRD01,OUT019,-949.8464669815345
FDQ11,OUT013,4128.1126919129965
NCM41,OUT017,1579.7607794889618
NCC55,OUT013,632.4788239164236
FDG45,OUT027,4829.426919775807
NCQ54,OUT049,2735.979433199279
FDM34,OUT045,2006.4489471538418
FDD17,OUT019,1871.7619368906594
FDN38,OUT027,5435.672648922408
FDB53,OUT018,2092.2122894020963
NCL06,OUT035,4255.228957505525
NCV18,OUT019,-599.9581549293371
FDX25,OUT013,2926.6191802032945
FDB39,OUT046,927.7361205631378
FDC33,OUT049,3270.805420527095
NCO14,OUT018,456.78862780388795
FDA58,OUT027,5194.53573559222
NCQ02,OUT017,3050.1660733336003
NCR53,OUT017,3649.0568923751516
FDN52,OUT046,1458.7754377421272
FDG26,OUT046,4054.03513561212
FDE23,OUT027,2281.6912444492505
DRI37,OUT013,983.5522732990489
DRH37,OUT018,2352.8025759706907
FDO01,OUT035,2239.821365808596
FDK45,OUT049,1937.1156268068435
FDP23,OUT049,3553.2663300789573
FDM33,OUT035,3621.1328194521075
FDD36,OUT017,2037.6279699147985
FDL56,OUT017,1475.7320017061109
FDT27,OUT010,1854.0252129360083
FDG52,OUT017,851.2598650520165
NCL42,OUT035,3974.8705976165
DRJ24,OUT046,2924.4040409423405
FDV38,OUT046,870.4460755377304
FDT35,OUT045,2666.7881789586136
FDY51,OUT045,3396.467568852396
FDC37,OUT017,1815.4979881538952
NCP43,OUT013,2894.6433712064345
FDO33,OUT045,1731.3682392717915
FDW04,OUT018,1864.349880173579
NCC31,OUT046,2456.8649452989357
FDK22,OUT049,3534.537281489216
FDJ50,OUT017,1025.8127147863668
FDV13,OUT017,1595.805423531056
DRL60,OUT017,2521.11495725846
FDW03,OUT017,1832.8143928549725
FDY27,OUT035,2981.028991846073
FDB39,OUT027,2362.081355682023
FDU59,OUT045,2515.950427525751
FDZ57,OUT049,2211.900893384027
FDO21,OUT049,3715.1602623770987
FDS43,OUT018,2704.3344624935357
FDU28,OUT010,1112.6994354916428
FDC51,OUT010,100.16142764087374
FDW16,OUT010,-373.4838968305296
FDP32,OUT010,89.18660802457782
FDB60,OUT019,1215.7934495339364
NCQ30,OUT046,1912.640209464942
FDD26,OUT049,3075.9813655809735
FDI44,OUT045,1183.2265377630165
DRH23,OUT046,891.1324943143518
FDO44,OUT046,1766.4295814222955
FDG04,OUT046,2988.9149954770983
FDM32,OUT027,2944.2986389596267
FDM09,OUT013,2765.342241662957
FDZ47,OUT013,1661.855878047124
FDM40,OUT027,3714.713032105805
FDY48,OUT017,1752.276092091582
NCM30,OUT045,620.7647546447581
FDX36,OUT010,1674.3478250727508
DRF03,OUT017,756.5174044606722
FDN51,OUT049,4247.901060479714
FDM57,OUT049,1511.5109803389141
FDB35,OUT049,1656.7427391103442
FDY13,OUT027,2730.2450798061445
FDA37,OUT017,2167.6199864750743
NCX53,OUT017,2354.205828046567
FDD59,OUT018,1083.1213749784667
FDX10,OUT019,-1252.726402713519
FDC03,OUT018,2868.4995602386985
FDW43,OUT035,3770.79889470342
FDW10,OUT046,2796.9257970188505
FDY14,OUT027,5599.608216189298
FDV43,OUT045,689.0952216022038
FDO40,OUT013,2436.628430110455
FDP46,OUT027,2925.3663418261663
NCE43,OUT019,740.4823972262345
FDD05,OUT035,2079.030056378789
FDJ60,OUT010,760.9741569357539
DRE27,OUT018,1242.8388393769694
FDO11,OUT035,4155.730156612718
DRG11,OUT027,3161.335168190935
FDK33,OUT010,1503.379502144498
DRM23,OUT045,2607.8832035329665
FDJ02,OUT027,3835.123300997074
NCZ05,OUT045,1592.4168274709932
NCL30,OUT013,2029.322021440696
FDZ19,OUT018,2491.5447888651483
FDM45,OUT049,2076.3592127329134
FDO36,OUT046,2835.1565891370624
NCK31,OUT045,764.0481391083947
DRJ37,OUT045,2363.909297543437
FDP24,OUT018,1644.1566312467212
FDF46,OUT013,1879.6686803282896
FDX46,OUT019,-886.930104039641
NCL18,OUT045,2949.7701432458157
FDJ26,OUT013,3435.865501855202
FDJ07,OUT045,1796.5118084411065
FDY15,OUT013,2518.3996660781363
DRG01,OUT045,1143.6875540610213
FDF58,OUT045,1015.2976375550084
FDZ14,OUT019,96.21331579381967
FDP31,OUT049,1193.6070729467629
FDH45,OUT013,782.7291240669065
FDA09,OUT010,923.7750953900932
FDW31,OUT035,3341.2436474786946
FDA57,OUT046,707.292634259634
NCE55,OUT035,2911.4124697864395
FDC17,OUT019,1482.2211437313777
FDC59,OUT013,1138.215327251929
FDA22,OUT013,2701.9457289298407
FDK52,OUT035,3696.6619661668
NCM26,OUT046,2416.644560769393
NCT53,OUT035,2772.842181534008
FDW45,OUT018,2105.1807208960954
NCI18,OUT035,3647.8731757965425
FDE38,OUT018,2344.616071766674
FDF08,OUT019,-413.38984814860976
FDY58,OUT010,1724.5627791757693
FDF58,OUT019,-832.3078103106511
FDX39,OUT017,3475.786308245847
FDB44,OUT049,3455.6931437288395
FDF28,OUT013,2099.279580669694
FDE39,OUT013,1923.8112767011003
FDT37,OUT018,3725.549340102548
FDZ45,OUT017,3258.29837119084
FDO40,OUT035,2557.711533602458
FDM57,OUT027,2878.144081159895
DRG36,OUT017,2811.7795379063605
FDY36,OUT010,-722.1076637540057
DRL60,OUT027,3862.412728713499
FDS25,OUT019,-107.76723931756976
DRF49,OUT027,3235.7749694946074
FDP16,OUT045,3815.032927081049
FDS60,OUT049,2980.204868402486
FDU15,OUT027,2151.7858236001966
FDK43,OUT046,2044.9872640422159
FDN25,OUT046,1018.0046801230005
FDE53,OUT049,1799.8608460878454
FDB22,OUT013,2505.190527570064
FDE39,OUT017,2033.6373449200578
FDX35,OUT035,3778.5267026242946
NCG54,OUT049,2766.5126062041395
FDH27,OUT035,2477.7888852754795
NCK42,OUT013,3429.873960221296
FDS25,OUT049,1877.6351695414905
FDI10,OUT018,2507.0547217831895
FDU35,OUT035,1767.869088987869
FDI04,OUT017,3299.276784970159
DRK23,OUT035,4105.987644089129
FDB53,OUT019,431.3462699582933
FDY02,OUT049,4268.421592888251
FDM60,OUT035,878.4640996963108
NCJ31,OUT010,1790.5359990916122
DRP35,OUT017,2107.3029731787556
NCQ30,OUT018,1671.9198759748456
DRL11,OUT010,598.2094625893828
FDU01,OUT013,3015.6687881897683
FDR39,OUT035,3007.1173983792864
FDO08,OUT046,2683.8355760180093
FDC02,OUT045,4048.277698401661
NCZ29,OUT035,2156.2995843353197
FDF29,OUT010,236.06636609942063
FDZ23,OUT017,3115.851743667714
NCU53,OUT018,2325.5717177874335
NCW30,OUT013,4095.597114188892
NCM26,OUT027,3896.660527599398
FDV50,OUT027,3403.9450147300427
FDW15,OUT049,2478.4540353101866
FDI35,OUT027,4357.848106564463
FDO11,OUT017,4090.035190017502
FDN48,OUT046,1499.9720364586979
NCA17,OUT049,2462.0830033121715
NCN54,OUT013,1301.81323358442
FDP22,OUT013,897.8958996960255
NCB54,OUT035,2146.3074573543354
FDD08,OUT045,589.0019902744252
DRM48,OUT010,-1336.0202716170963
FDG41,OUT027,3265.8226180101174
FDE44,OUT027,2244.3532857524197
FDE26,OUT035,2442.252399448066
NCS38,OUT013,1825.294989937834
NCJ54,OUT018,3342.369214205061
FDI40,OUT019,-288.2747556807411
FDN45,OUT018,3258.028310232214
FDU43,OUT046,3830.737839149305
FDI04,OUT010,1252.172917854375
NCC07,OUT018,1394.7638306436982
NCC07,OUT019,-226.06525836047342
NCD18,OUT045,3559.6779095050015
FDU55,OUT035,4232.687080624984
FDX59,OUT035,757.6888269991991
FDR52,OUT049,3164.3995719019485
NCP17,OUT013,1053.3010684216686
FDQ32,OUT045,1936.6394038003382
NCT17,OUT049,3061.10974014489
FDO10,OUT049,1096.853575533311
FDE32,OUT049,725.213720804019
FDN44,OUT045,2462.7272678057716
FDH02,OUT035,1642.0308245208967
FDK60,OUT013,1662.4839108631645
FDS24,OUT019,-453.132838113051
FDL03,OUT010,1277.4121815808676
FDB46,OUT027,4853.195256545121
FDO48,OUT049,3670.3034735333113
FDZ39,OUT049,1814.6031972268597
FDT02,OUT027,2057.808187660744
FDC50,OUT013,1547.437097781989
FDP39,OUT035,1005.2445315710829
DRG15,OUT018,702.2823191384368
FDP10,OUT018,1385.2872148520803
FDF53,OUT027,4376.57071614975
FDN34,OUT045,2687.5736668847317
FDK02,OUT045,1859.3730261145279
FDC23,OUT045,2743.7872183426625
FDJ10,OUT019,354.8821933299382
FDE53,OUT035,1879.63548847439
FDR25,OUT035,4373.173304512307
FDW50,OUT046,2635.3126446533656
FDS09,OUT049,997.1393911644468
FDW49,OUT010,900.845737158857
FDU51,OUT046,2869.8247475331577
FDF28,OUT018,1791.6095867576232
NCY30,OUT018,2555.9698032007677
FDD44,OUT045,4068.030439921714
FDX09,OUT017,2924.5653539576924
NCF30,OUT013,2005.523441106594
FDZ50,OUT019,1078.5410795940284
FDW37,OUT013,1475.6169387096577
FDD11,OUT049,4123.097686459092
DRH39,OUT018,931.2412362718653
FDA36,OUT049,3040.8271817263635
NCG43,OUT049,1561.122167530586
FDF02,OUT035,1806.6160110716464
FDP57,OUT027,3098.839244716847
NCE42,OUT017,3752.842151675356
NCR38,OUT027,5405.161699708161
FDP03,OUT019,147.57277171501664
FDO51,OUT035,913.3574609110519
NCQ42,OUT046,2032.3196493537816
NCM41,OUT046,1455.8841821964988
FDH48,OUT027,2834.904547002652
DRF60,OUT046,3726.0610343832495
FDJ27,OUT035,1808.2833270589704
FDQ14,OUT013,2440.0415058065246
FDN27,OUT017,2003.4851976617533
NCQ02,OUT046,2980.6983352593315
FDJ33,OUT049,2138.3718770996675
FDP07,OUT027,4554.046472811452
DRE01,OUT049,3871.155464146008
FDU36,OUT045,1555.0854325545315
FDL28,OUT017,3764.5813700174986
NCX53,OUT046,2236.523985064319
FDZ39,OUT013,1753.0658493776245
NCP42,OUT013,3116.3237013709513
FDJ14,OUT035,1515.8288515427912
FDK04,OUT049,1024.813257624396
NCC19,OUT017,3158.868113401851
FDS09,OUT018,627.9175024737067
FDZ02,OUT046,1662.050626001007
FDD35,OUT018,1680.876340925835
NCY42,OUT017,2393.837692571594
FDB05,OUT045,3834.2877865887194
FDF20,OUT035,3249.7979319510873
NCO41,OUT018,1281.028218954945
FDC40,OUT027,2789.022049245581
FDV58,OUT045,3045.492603769388
FDZ57,OUT045,2057.8615403003273
DRM35,OUT046,2835.322997140723
DRN36,OUT018,1235.6024010897854
FDQ13,OUT046,1382.0739936763491
DRO35,OUT010,-68.0625269493188
NCD43,OUT035,1802.7892900757479
FDA51,OUT018,1581.6219117735968
NCX17,OUT027,5094.9144394512405
NCZ17,OUT049,740.2258178685004
FDR11,OUT027,4017.760447237324
FDW34,OUT049,3945.1430799586824
FDN50,OUT017,1654.3278823421292
FDS09,OUT046,881.1328733138109
FDS48,OUT018,2139.534025551291
FDL44,OUT049,2700.644652173045
DRF48,OUT018,2692.4122777122693
FDA14,OUT018,2081.8312426242264
NCD30,OUT049,1636.8312396840115
FDI16,OUT017,989.9200595547438
NCG06,OUT035,4205.271668382814
DRZ24,OUT035,2060.7168607684034
NCS17,OUT045,1435.6244118051002
FDB37,OUT045,3790.6950705485215
FDE10,OUT035,2267.1603529691465
FDC57,OUT045,3013.691725277134
FDM12,OUT018,2745.042752746977
FDE24,OUT049,2334.833723121867
FDW22,OUT045,3461.609252376897
DRD01,OUT027,2366.7244875846027
NCZ18,OUT027,5403.605012960967
FDN49,OUT045,653.7919923384893
FDR22,OUT035,2013.5418566313256
FDV08,OUT019,-1152.035790883091
FDY39,OUT046,2993.872726775219
FDV36,OUT049,2118.564217366258
FDO60,OUT045,696.806030077893
FDU04,OUT027,3427.8801383237605
FDR20,OUT027,2288.651787199768
FDW19,OUT019,-71.43110050646726
FDU40,OUT049,3180.978273434255
FDK15,OUT045,1503.680238232263
DRF15,OUT035,2554.1384201391797
FDQ25,OUT017,2917.715415778332
FDI48,OUT019,-976.001104264803
FDS49,OUT046,1257.7609501371974
FDV22,OUT046,2569.260692803267
NCV42,OUT046,1744.651577819358
FDX26,OUT046,2919.264165474115
FDI33,OUT018,1187.2310511467247
FDZ14,OUT049,2089.6439570059156
FDG10,OUT013,1026.0065014714555
FDM38,OUT018,612.8756206782975
FDG26,OUT027,5498.87798761344
FDH46,OUT035,1836.257472802738
FDN13,OUT018,1314.0855044861319
FDU57,OUT035,2572.8950619609536
NCI06,OUT046,2832.099944122392
FDM38,OUT045,850.9639341973034
NCG42,OUT010,124.62168767675018
FDL39,OUT045,2832.7452315553974
FDT31,OUT019,1150.4793094330867
FDV59,OUT013,3470.8879945933454
FDB49,OUT035,1821.0541586777636
FDD58,OUT049,1738.668110713074
DRN59,OUT046,747.1651288943631
FDX48,OUT049,2588.336209564772
FDQ11,OUT049,4172.510219922668
FDY12,OUT049,999.6211483812881
FDQ11,OUT045,4027.3719431406153
DRI11,OUT017,1961.2915802500484
FDY32,OUT027,4034.7024594563554
FDS51,OUT045,940.9746671244325
FDR19,OUT010,388.255301315946
DRB13,OUT018,2778.080084759182
FDS21,OUT035,1223.4583381692269
FDQ40,OUT045,2780.548129246127
NCE55,OUT013,2790.3441624592747
FDX43,OUT027,4076.6120600113063
FDS12,OUT049,2089.7428994142188
DRK01,OUT027,2967.3265562050397
FDN25,OUT017,1070.2887844761237
FDB60,OUT046,3104.4394917791624
FDQ13,OUT017,1477.9829519404889
DRK13,OUT045,3025.740417141794
DRF25,OUT018,326.3492818966548
NCD42,OUT019,-1237.911354634025
FDW25,OUT045,1321.0593053168761
NCV29,OUT027,4284.617806246306
NCK42,OUT035,3526.0701663226882
DRJ13,OUT027,3959.6010887842685
DRD15,OUT017,3766.5830005681155
FDM27,OUT045,2444.707336852647
FDZ50,OUT018,2692.8871994181472
FDC04,OUT046,3835.31472501368
FDF50,OUT049,3210.529785203998
FDP15,OUT045,3995.5074823431205
FDK46,OUT035,4238.095704726593
FDZ56,OUT018,2419.0179525139934
FDY60,OUT049,2432.712378098669
FDB10,OUT035,3890.3007323866705
FDR57,OUT045,2467.151679457496
FDU58,OUT049,3120.0637137302306
FDH02,OUT046,1496.0097357473792
FDP48,OUT013,2976.749866571619
FDI46,OUT035,4124.014414385832
FDW56,OUT013,3097.024942763642
NCM19,OUT010,-136.97643279460783
FDS50,OUT027,4954.179197098968
FDK24,OUT013,776.6548664147149
FDO36,OUT017,2965.4819764519625
FDK45,OUT027,3303.6852061778427
NCL05,OUT045,650.3362683713283
FDL32,OUT018,1571.6226944592836
FDA28,OUT049,2161.8194722318017
FDY36,OUT018,956.572767138068
FDP32,OUT018,1761.5932376272126
FDL50,OUT046,2024.043837934153
DRC24,OUT049,2508.7792818757434
NCS18,OUT017,1811.9734228149964
FDD16,OUT017,1338.4414973492965
NCV18,OUT013,1378.5304415804947
FDX07,OUT046,2970.142807674142
NCZ05,OUT027,3106.9629229504117
NCI31,OUT013,628.0469890323918
FDK14,OUT049,1462.2463537130816
NCR06,OUT045,645.7087400202524
NCF54,OUT049,2825.6558561752554
DRG23,OUT010,462.0726533203124
FDD53,OUT046,740.3982928557948
NCM31,OUT027,3658.7012096023627
FDT16,OUT017,4280.841029081592
FDR40,OUT035,1493.273948017179
DRG25,OUT017,3029.852435256901
FDT10,OUT035,1188.1520472068491
FDY32,OUT013,2626.008397316524
FDN50,OUT035,1704.4615071587295
FDZ35,OUT019,-155.84287604724875
NCP54,OUT045,1867.2028409888053
NCD07,OUT035,1924.2217581940772
FDS02,OUT018,2887.6756118292064
DRN59,OUT018,517.3003300902487
DRB24,OUT013,2507.502564851605
FDP37,OUT027,3460.192482432844
DRB01,OUT018,2725.6368179072565
FDR47,OUT046,3097.3773797136737
NCM31,OUT010,318.5088240495396
NCF06,OUT027,5520.8291209636745
NCV17,OUT027,3516.0794104238907
FDS10,OUT049,2941.106094076214
FDN52,OUT035,1590.800931456245
FDZ48,OUT013,1849.110382348083
FDJ48,OUT049,4027.791656918471
DRB13,OUT027,4495.0331034423725
FDV59,OUT017,3541.8054027729986
FDL32,OUT035,1963.125476353618
FDZ12,OUT035,2408.9771548579047
NCR06,OUT027,2140.7576798574996
FDP51,OUT017,2060.5898159626527
FDY22,OUT013,2326.821808114083
FDZ38,OUT049,2824.1992220532406
NCO54,OUT035,1035.0511761978805
FDR23,OUT035,2923.2504420182327
FDM38,OUT049,1045.8847448429801
FDS25,OUT013,1867.502016606512
FDZ22,OUT013,1401.9184980233492
FDZ20,OUT019,2134.665592913679
FDD45,OUT010,-391.89949407198105
FDN03,OUT049,4082.090621782543
NCW30,OUT046,4070.6628534869415
FDY24,OUT027,2404.7234257005643
FDJ26,OUT019,1490.928683612206
FDM15,OUT049,2567.655520302823
NCW54,OUT027,2375.5231652779676
FDA23,OUT045,1561.4796657246707
FDA39,OUT019,-1215.2436007546603
FDZ12,OUT017,2399.1838725081434
NCB42,OUT046,1848.3199511563262
FDL16,OUT046,760.6064347342417
FDO24,OUT019,665.15763059441
NCP42,OUT046,3050.9424077140025
FDR19,OUT018,2092.2954396099444
DRL01,OUT045,3644.095442538517
FDV37,OUT046,3191.993400438035
FDI41,OUT010,467.9347821961069
FDF58,OUT049,1141.7620115521177
NCF43,OUT018,1969.4589524411194
FDN02,OUT049,3355.6145554399586
NCP41,OUT035,1862.3058979560765
NCY17,OUT027,2169.2651418984074
FDL58,OUT027,5673.458100573064
NCA30,OUT027,4392.075152262231
FDE46,OUT018,2135.154447882245
FDY38,OUT035,3829.9449914720317
NCH29,OUT027,2984.559008800438
FDO20,OUT045,3963.319771793782
FDP44,OUT018,1422.299709150924
FDM02,OUT027,2938.2061316146724
FDJ14,OUT027,2800.287952464747
FDH04,OUT010,-408.3347959569139
DRK23,OUT046,3980.18728090045
NCW05,OUT046,1671.041281316724
FDF12,OUT049,2438.202426702673
FDL51,OUT019,1516.718154302243
FDN03,OUT018,3719.1305092615767
DRJ37,OUT049,2484.1569715090795
FDM12,OUT019,1133.05567701877
FDA16,OUT045,3454.0942340341276
NCB07,OUT017,3187.5991841394925
NCI17,OUT019,-389.95088303355885
FDR51,OUT046,2401.9102563378906
FDJ55,OUT045,3547.3919901420395
NCZ17,OUT013,664.7225807933316
FDU25,OUT013,1026.5488264432688
NCG18,OUT045,1591.0418514610583
DRM11,OUT017,4187.757283919799
FDH16,OUT035,1635.0886335593977
FDZ04,OUT018,751.0843263482056
NCX53,OUT035,2386.0369986451856
FDX38,OUT027,2303.9916924960826
FDX09,OUT046,2816.2845040436
NCW05,OUT018,1409.983304589256
NCS41,OUT017,3011.1625991338915
FDI26,OUT046,2836.1154986444017
NCZ41,OUT027,3442.606856805586
NCK06,OUT046,1958.4800625291282
FDX23,OUT027,3020.8838683145473
NCA42,OUT046,2495.307845064348
FDC20,OUT049,1008.8727880340339
DRC49,OUT018,2006.440932305576
FDX01,OUT013,1922.7989536747073
FDC08,OUT045,3542.4069211470905
FDC02,OUT017,4184.125527201896
FDK10,OUT045,2830.7957169520946
DRC24,OUT013,2462.8019350416093
FDW16,OUT019,-350.7536634795978
NCU06,OUT018,3314.5537981693356
DRA59,OUT045,2873.2676361825856
FDR24,OUT019,-390.6762791554064
DRL35,OUT018,438.2895669158619
FDA49,OUT013,1434.6818448254865
NCC55,OUT046,602.8673328290652
DRD24,OUT019,384.67497214293735
NCE55,OUT049,2865.818897787011
FDT33,OUT045,2659.4495485321495
NCT53,OUT013,2625.3159524072657
FDS26,OUT046,4096.937661707433
FDL22,OUT018,1210.5541423715858
FDP44,OUT017,1825.7769043986923
FDC52,OUT018,2166.358033199032
FDI53,OUT010,653.4791779488783
FDZ23,OUT046,3009.1295247310945
NCT18,OUT013,2905.7187964513337
FDR13,OUT046,1928.164925137441
FDB09,OUT010,86.75283790484411
FDZ60,OUT013,1767.3141060104704
FDB11,OUT046,3570.8402135695096
FDC10,OUT018,1688.8487701621198
FDW56,OUT035,3222.7690758668177
FDK14,OUT027,2815.486763070436
DRE27,OUT027,2972.7058470951065
FDA38,OUT017,3922.641787728041
FDT11,OUT045,2982.4850220351796
FDP15,OUT035,4198.667117952208
FDV27,OUT035,1618.450162053029
FDS36,OUT027,3251.5591080395343
FDY40,OUT027,2295.2132356816096
NCF19,OUT049,917.4946460330577
FDF53,OUT045,2859.4257097353257
FDS14,OUT027,3949.2530825650438
FDE56,OUT046,1069.5951167937653
FDZ19,OUT035,2967.021618777663
FDZ46,OUT013,1837.6128505977795
FDR16,OUT046,3407.029989615872
FDG29,OUT018,438.41528520172835
NCE30,OUT017,3460.916893139343
FDZ40,OUT046,891.618087921288
FDG58,OUT018,2240.179570819096
DRH03,OUT013,1555.5562104673645
FDZ47,OUT045,1570.4409861447134
FDV04,OUT018,2260.015966021588
FDZ10,OUT018,1748.6747909502164
FDG46,OUT017,1977.1706485122713
NCF07,OUT045,1520.5596778834174
FDY44,OUT035,3283.931546372745
FDB21,OUT013,3846.8018061729745
FDS20,OUT035,3047.413305433807
FDS49,OUT049,1395.546739895235
FDX55,OUT027,4927.86813859781
NCQ02,OUT018,2674.6629303147333
FDR25,OUT013,4230.327824861381
DRG39,OUT045,820.0710322118639
FDB46,OUT046,3414.767836890498
NCC30,OUT018,2550.528077056625
FDE58,OUT035,2066.521466667025
FDC05,OUT019,1275.971709107374
FDY15,OUT046,2518.3238201731288
FDG14,OUT046,2437.7229298130496
FDL08,OUT049,3945.004627338217
FDQ47,OUT013,638.9757764194724
FDN12,OUT035,1911.1236452069088
FDW10,OUT013,2857.650978616311
FDD02,OUT035,2036.9485727182182
FDX35,OUT010,1750.1125062621722
FDT35,OUT046,2731.7007917088017
DRN47,OUT019,979.2683497362868
FDB11,OUT010,1652.5965629378811
FDN20,OUT045,2617.8076518989483
FDB59,OUT035,3315.130758984983
FDJ58,OUT045,2711.785796550951
FDU60,OUT046,2724.755953017204
FDS03,OUT049,1188.0023073985785
